Timestamp,PositionX,PositionY,PositionZ,Speed,PathDeviation
22.240,-86.787,4.308,273.831,13.015,13.699
22.260,-86.540,4.357,273.886,13.065,13.848
22.280,-86.292,4.403,273.934,13.065,13.995
22.300,-86.041,4.447,273.977,13.123,14.140
22.320,-85.788,4.489,274.014,13.140,14.285
22.340,-85.533,4.528,274.046,13.209,14.429
22.360,-85.277,4.566,274.075,13.235,14.574
22.380,-85.019,4.601,274.102,13.308,14.721
22.400,-84.760,4.635,274.126,13.342,14.870
22.420,-84.499,4.667,274.149,13.409,15.021
22.440,-84.237,4.697,274.172,13.451,15.176
22.460,-83.973,4.727,274.194,13.506,15.335
22.480,-83.709,4.754,274.218,13.554,15.204
22.500,-83.444,4.780,274.243,13.601,15.021
22.520,-83.177,4.805,274.269,13.652,14.839
22.540,-82.910,4.827,274.297,13.701,14.660
22.560,-82.641,4.847,274.325,13.753,14.484
22.580,-82.371,4.865,274.353,13.807,14.310
22.600,-82.100,4.879,274.381,13.862,14.138
22.620,-81.828,4.890,274.408,13.917,13.967
22.640,-81.554,4.898,274.433,13.976,13.797
22.660,-81.278,4.901,274.455,14.029,13.628
22.680,-81.001,4.901,274.475,14.090,13.459
22.700,-80.723,4.896,274.491,14.143,13.291
22.720,-80.444,4.886,274.503,14.202,13.122
22.740,-80.163,4.873,274.510,14.255,12.952
22.760,-79.882,4.854,274.511,14.311,12.781
22.780,-79.600,4.830,274.505,14.360,12.607
22.800,-79.317,4.802,274.491,14.412,12.432
22.820,-79.035,4.768,274.470,14.459,12.254
22.840,-78.753,4.728,274.439,14.507,12.072
22.860,-78.472,4.684,274.399,14.550,11.887
22.880,-78.192,4.634,274.349,14.593,11.698
22.900,-77.915,4.579,274.288,14.632,11.505
22.920,-77.641,4.520,274.215,14.647,11.307
22.940,-77.370,4.456,274.133,14.695,11.105
22.960,-77.102,4.386,274.040,14.750,10.900
22.980,-76.839,4.312,273.937,14.770,10.690
23.000,-76.581,4.234,273.823,14.804,10.476
23.020,-76.328,4.153,273.698,14.830,10.258
23.040,-76.080,4.068,273.563,14.846,10.036
23.060,-75.839,3.981,273.418,14.881,9.810
23.080,-75.606,3.889,273.262,14.891,9.579
23.100,-75.380,3.795,273.095,14.921,9.344
23.120,-75.162,3.698,272.919,14.941,9.104
23.140,-74.951,3.600,272.734,14.968,8.861
23.160,-74.749,3.498,272.541,15.000,8.615
23.180,-74.555,3.395,272.340,15.000,8.366
23.200,-74.370,3.291,272.130,15.000,8.113
23.220,-74.195,3.186,271.913,15.000,7.857
23.240,-74.029,3.081,271.688,15.000,7.598
23.260,-73.874,2.975,271.456,15.000,7.336
23.280,-73.729,2.871,271.217,14.998,7.071
23.300,-73.594,2.767,270.973,15.000,6.802
23.320,-73.470,2.662,270.722,15.000,6.532
23.340,-73.357,2.559,270.466,15.000,6.258
23.360,-73.255,2.456,270.205,15.000,5.983
23.380,-73.164,2.354,269.939,15.000,5.706
23.400,-73.084,2.254,269.670,14.994,5.427
23.420,-73.016,2.155,269.397,15.000,5.146
23.440,-72.960,2.059,269.120,14.975,4.864
23.460,-72.915,1.965,268.841,15.000,4.580
23.480,-72.880,1.873,268.559,14.996,4.297
23.500,-72.856,1.783,268.275,15.000,4.013
23.520,-72.841,1.694,267.990,15.000,3.730
23.540,-72.834,1.607,267.704,15.000,3.448
23.560,-72.835,1.525,267.418,14.971,3.168
23.580,-72.842,1.444,267.129,15.000,2.888
23.600,-72.855,1.368,266.842,14.932,2.613
23.620,-72.873,1.294,266.552,15.000,2.340
23.640,-72.893,1.224,266.264,14.927,2.074
23.660,-72.917,1.156,265.973,15.000,1.814
23.680,-72.942,1.092,265.684,14.929,1.568
23.700,-72.968,1.031,265.391,15.000,1.336
23.720,-72.994,0.974,265.100,14.942,1.136
23.740,-73.018,0.921,264.806,15.000,0.980
23.760,-73.043,0.869,264.514,14.954,0.898
23.780,-73.064,0.821,264.218,15.000,0.904
23.800,-73.083,0.778,263.924,14.944,0.999
23.820,-73.098,0.737,263.627,15.000,1.162
23.840,-73.110,0.702,263.332,14.904,1.367
23.860,-73.120,0.669,263.033,15.000,1.603
23.880,-73.128,0.642,262.739,14.831,1.852
23.900,-73.134,0.618,262.439,15.000,2.117
23.920,-73.139,0.599,262.145,14.803,2.384
23.940,-73.143,0.583,261.845,15.000,2.662
23.960,-73.146,0.574,261.551,14.774,2.939
23.980,-73.148,0.568,261.250,15.000,3.224
24.000,-73.149,0.566,260.957,14.746,3.505
24.020,-73.150,0.566,260.657,15.000,3.794
24.040,-73.150,0.570,260.364,14.745,4.078
24.060,-73.150,0.577,260.065,15.000,4.369
24.080,-73.149,0.584,259.770,14.880,4.656
24.100,-73.149,0.592,259.473,14.986,4.947
24.120,-73.148,0.599,259.176,14.988,5.238
24.140,-73.146,0.604,258.879,15.000,5.531
24.160,-73.145,0.608,258.581,15.000,5.824
24.180,-73.143,0.611,258.284,15.000,6.117
24.200,-73.140,0.613,257.986,15.000,6.410
24.220,-73.133,0.613,257.689,15.000,6.703
24.240,-73.124,0.614,257.391,15.000,6.996
24.260,-73.110,0.613,257.095,15.000,7.289
24.280,-73.090,0.613,256.798,15.000,7.580
24.300,-73.065,0.612,256.502,15.000,7.871
24.320,-73.033,0.611,256.206,15.000,8.161
24.340,-72.993,0.610,255.912,15.000,8.450
24.360,-72.945,0.610,255.619,15.000,8.738
24.380,-72.889,0.610,255.327,14.997,9.023
24.400,-72.825,0.609,255.037,14.994,9.308
24.420,-72.754,0.609,254.749,14.997,9.591
24.440,-72.675,0.611,254.462,14.987,9.873
24.460,-72.592,0.616,254.177,14.976,9.765
24.480,-72.560,0.622,254.076,14.088,9.662
24.500,-72.469,0.720,253.827,14.225,9.410
24.520,-72.376,0.814,253.578,14.173,9.159
24.540,-72.284,0.906,253.328,14.234,8.908
24.560,-72.191,0.989,253.079,14.146,8.657
24.580,-72.097,1.067,252.827,13.951,8.406
24.600,-72.003,1.137,252.576,13.768,8.157
24.620,-71.910,1.199,252.327,13.597,7.910
24.640,-71.818,1.253,252.080,13.437,7.667
24.660,-71.726,1.299,251.834,13.290,7.426
24.680,-71.634,1.336,251.590,13.154,7.189
24.700,-71.544,1.366,251.347,13.031,6.954
24.720,-71.453,1.387,251.105,12.921,6.723
24.740,-71.364,1.401,250.865,12.822,6.495
24.760,-71.274,1.407,250.627,12.737,6.270
24.780,-71.186,1.404,250.390,12.663,6.049
24.800,-71.098,1.395,250.154,12.603,5.832
24.820,-71.010,1.377,249.919,12.555,5.620
24.840,-70.923,1.352,249.687,12.519,5.412
24.860,-70.836,1.319,249.455,12.496,5.208
24.880,-70.750,1.278,249.225,12.485,5.010
24.900,-70.665,1.230,248.996,12.485,4.817
24.920,-70.580,1.174,248.769,12.498,4.630
24.940,-70.495,1.111,248.543,12.522,4.450
24.960,-70.411,1.041,248.318,12.557,4.276
24.980,-70.328,0.963,248.095,12.603,4.111
25.000,-70.245,0.877,247.873,12.660,3.953
25.020,-70.163,0.785,247.652,12.727,3.805
25.040,-70.084,0.690,247.443,10.331,3.673
25.060,-70.013,0.747,247.267,10.132,3.573
25.080,-69.942,0.800,247.087,10.265,3.476
25.100,-69.870,0.849,246.903,10.400,3.386
25.120,-69.798,0.894,246.716,10.519,3.302
25.140,-69.726,0.935,246.525,10.661,3.227
25.160,-69.653,0.971,246.330,10.530,3.161
25.180,-69.580,1.000,246.137,10.413,3.109
25.200,-69.508,1.020,245.944,10.312,3.069
25.220,-69.436,1.033,245.753,10.226,3.044
25.240,-69.365,1.038,245.563,10.155,3.031
25.260,-69.294,1.035,245.374,10.100,3.033
25.280,-69.223,1.024,245.186,10.061,3.047
25.300,-69.153,1.005,244.999,10.036,3.075
25.320,-69.084,0.979,244.814,10.028,3.114
25.340,-69.014,0.945,244.629,10.034,3.166
25.360,-68.946,0.904,244.445,10.055,3.228
25.380,-68.877,0.855,244.263,10.090,3.300
25.400,-68.809,0.798,244.082,10.139,3.381
25.420,-68.742,0.734,243.902,10.202,3.471
25.440,-68.675,0.664,243.724,10.355,3.567
25.460,-68.621,0.613,243.570,9.949,3.653
25.480,-68.557,0.624,243.387,10.147,3.761
25.500,-68.494,0.620,243.199,10.297,3.877
25.520,-68.432,0.617,243.009,10.357,3.999
25.540,-68.371,0.614,242.815,10.468,4.127
25.560,-68.311,0.611,242.617,10.667,4.263
25.580,-68.250,0.609,242.416,10.837,4.406
25.600,-68.189,0.608,242.211,10.965,4.556
25.620,-68.129,0.607,242.002,11.106,4.712
25.640,-68.068,0.606,241.791,11.263,4.876
25.660,-68.007,0.606,241.576,11.402,5.045
25.680,-67.946,0.607,241.358,11.536,5.220
25.700,-67.884,0.607,241.137,11.673,5.402
25.720,-67.823,0.607,240.914,11.800,5.588
25.740,-67.760,0.608,240.688,11.935,5.780
25.760,-67.697,0.608,240.460,12.051,5.977
25.780,-67.634,0.609,240.229,12.182,6.179
25.800,-67.570,0.609,239.996,12.289,6.386
25.820,-67.503,0.610,239.761,12.412,6.598
25.840,-67.434,0.610,239.525,12.512,6.815
25.860,-67.361,0.610,239.287,12.620,7.037
25.880,-67.283,0.610,239.049,12.712,7.264
25.900,-67.201,0.610,238.811,12.803,7.497
25.920,-67.113,0.610,238.573,12.885,7.734
25.940,-67.018,0.610,238.336,12.963,7.975
25.960,-66.917,0.610,238.100,13.032,8.221
25.980,-66.808,0.610,237.866,13.096,8.471
26.000,-66.692,0.610,237.635,13.156,8.724
26.020,-66.568,0.610,237.406,13.210,8.980
26.040,-66.436,0.610,237.180,13.263,9.239
26.060,-66.297,0.610,236.957,13.315,9.499
26.080,-66.152,0.610,236.738,13.372,9.762
26.100,-66.000,0.610,236.520,13.431,10.027
26.120,-65.844,0.610,236.305,13.494,10.293
26.140,-65.684,0.610,236.090,13.561,10.560
26.160,-65.520,0.610,235.877,13.628,10.829
26.180,-65.354,0.610,235.664,13.695,10.822
26.200,-65.186,0.610,235.450,13.761,10.569
26.220,-65.016,0.610,235.237,13.827,10.316
26.240,-64.846,0.610,235.021,13.890,10.063
26.260,-64.676,0.610,234.805,13.951,9.810
26.280,-64.506,0.610,234.586,14.010,9.556
26.300,-64.337,0.610,234.366,14.067,9.301
26.320,-64.168,0.610,234.144,14.123,9.047
26.340,-63.999,0.610,233.920,14.178,8.792
26.360,-63.831,0.610,233.694,14.231,8.538
26.380,-63.662,0.610,233.468,14.283,8.284
26.400,-63.494,0.610,233.240,14.334,8.030
26.420,-63.327,0.610,233.009,14.381,7.777
26.440,-63.162,0.610,232.777,14.426,7.523
26.460,-62.999,0.610,232.542,14.465,7.270
26.480,-62.839,0.610,232.303,14.501,7.017
26.500,-62.683,0.610,232.062,14.532,6.763
26.520,-62.533,0.610,231.816,14.558,6.508
26.540,-62.387,0.610,231.567,14.580,6.253
26.560,-62.248,0.610,231.314,14.599,5.997
26.580,-62.115,0.610,231.057,14.614,5.740
26.600,-61.990,0.610,230.797,14.625,5.482
26.620,-61.873,0.610,230.532,14.634,5.223
26.640,-61.764,0.610,230.263,14.641,4.963
26.660,-61.664,0.611,229.991,14.646,4.702
26.680,-61.574,0.611,229.716,14.649,4.440
26.700,-61.494,0.611,229.437,14.650,4.176
26.720,-61.425,0.611,229.156,14.650,3.911
26.740,-61.367,0.611,228.872,14.648,3.646
26.760,-61.321,0.611,228.586,14.645,3.379
26.780,-61.285,0.611,228.298,14.642,3.112
26.800,-61.261,0.611,228.010,14.639,2.844
26.820,-61.248,0.611,227.721,14.636,2.577
26.840,-61.246,0.611,227.431,14.632,2.310
26.860,-61.255,0.611,227.142,14.628,2.045
26.880,-61.275,0.611,226.853,14.624,1.782
26.900,-61.307,0.611,226.566,14.619,1.523
26.920,-61.349,0.611,226.280,14.615,1.271
26.940,-61.402,0.611,225.996,14.610,1.032
26.960,-61.465,0.611,225.714,14.605,0.817
26.980,-61.539,0.611,225.434,14.597,0.651
27.000,-61.621,0.611,225.157,14.600,0.581
27.020,-61.714,0.612,224.884,14.582,0.637
27.040,-61.814,0.613,224.613,14.598,0.794
27.060,-61.920,0.612,224.344,14.622,1.008
27.080,-62.032,0.613,224.077,14.615,1.249
27.100,-62.149,0.613,223.812,14.649,1.506
27.120,-62.272,0.612,223.549,14.677,1.771
27.140,-62.398,0.612,223.287,14.696,2.043
27.160,-62.527,0.612,223.026,14.719,2.318
27.180,-62.658,0.611,222.765,14.755,2.598
27.200,-62.791,0.610,222.504,14.781,2.880
27.220,-62.924,0.611,222.243,14.803,3.164
27.240,-63.058,0.610,221.981,14.840,3.450
27.260,-63.189,0.609,221.718,14.860,3.739
27.280,-63.316,0.609,221.452,14.879,4.029
27.300,-63.440,0.608,221.184,14.895,4.321
27.320,-63.558,0.608,220.914,14.908,4.615
27.340,-63.672,0.608,220.641,14.918,4.474
27.360,-63.779,0.608,220.366,14.926,4.254
27.380,-63.880,0.608,220.088,14.932,4.039
27.400,-63.974,0.608,219.807,14.936,3.829
27.420,-64.061,0.608,219.524,14.939,3.626
27.440,-64.139,0.608,219.239,14.939,3.429
27.460,-64.209,0.608,218.952,14.937,3.240
27.480,-64.270,0.609,218.663,14.933,3.061
27.500,-64.321,0.609,218.371,14.929,2.892
27.520,-64.363,0.609,218.079,14.923,2.737
27.540,-64.396,0.609,217.785,14.920,2.598
27.560,-64.420,0.609,217.491,14.919,2.478
27.580,-64.436,0.609,217.196,14.922,2.381
27.600,-64.446,0.609,216.901,14.930,2.311
27.620,-64.449,0.609,216.605,14.943,2.272
27.640,-64.447,0.609,216.308,14.961,2.266
27.660,-64.442,0.609,216.012,14.982,2.295
27.680,-64.433,0.609,215.715,15.000,2.357
27.700,-64.422,0.609,215.417,15.000,2.453
27.720,-64.410,0.609,215.120,15.000,2.579
27.740,-64.398,0.609,214.822,15.000,2.732
27.760,-64.388,0.609,214.525,15.000,2.908
27.780,-64.381,0.610,214.227,15.000,3.105
27.800,-64.378,0.610,213.930,15.000,3.320
27.820,-64.378,0.610,213.632,15.000,3.549
27.840,-64.384,0.610,213.335,15.000,3.791
27.860,-64.396,0.610,213.038,15.000,4.043
27.880,-64.414,0.610,212.741,15.000,4.304
27.900,-64.439,0.610,212.445,15.000,4.572
27.920,-64.472,0.610,212.150,15.000,4.846
27.940,-64.513,0.610,211.856,14.999,5.126
27.960,-64.563,0.610,211.563,14.996,5.410
27.980,-64.622,0.611,211.272,14.991,5.698
28.000,-64.690,0.611,210.983,14.985,5.989
28.020,-64.769,0.611,210.697,14.977,6.281
28.040,-64.857,0.611,210.414,14.969,6.576
28.060,-64.956,0.611,210.135,14.958,6.871
28.080,-65.066,0.611,209.860,14.948,7.167
28.100,-65.187,0.611,209.590,14.936,7.462
28.120,-65.317,0.611,209.325,14.923,7.758
28.140,-65.457,0.612,209.065,14.913,8.052
28.160,-65.605,0.611,208.810,14.905,8.345
28.180,-65.761,0.611,208.560,14.900,8.638
28.200,-65.924,0.611,208.314,14.898,8.929
28.220,-66.094,0.611,208.072,14.901,9.220
28.240,-66.269,0.611,207.835,14.908,9.509
28.260,-66.449,0.611,207.601,14.921,9.798
28.280,-66.633,0.611,207.369,14.937,10.087
28.300,-66.821,0.610,207.140,14.957,10.376
28.320,-67.011,0.610,206.912,14.979,10.665
28.340,-67.203,0.610,206.685,15.000,10.954
28.360,-67.395,0.610,206.458,15.000,11.244
28.380,-67.589,0.610,206.232,15.000,11.535
28.400,-67.781,0.610,206.005,15.000,11.465
28.420,-67.973,0.610,205.777,15.000,11.182
28.440,-68.163,0.610,205.548,15.000,10.898
28.460,-68.351,0.611,205.317,15.000,10.615
28.480,-68.538,0.612,205.086,15.000,10.332
28.500,-68.725,0.612,204.853,15.000,10.049
28.520,-68.910,0.612,204.621,15.000,9.767
28.540,-69.095,0.611,204.388,15.000,9.486
28.560,-69.279,0.612,204.154,15.000,9.205
28.580,-69.462,0.612,203.919,15.000,8.925
28.600,-69.644,0.612,203.684,15.000,8.646
28.620,-69.823,0.611,203.446,15.000,8.367
28.640,-70.000,0.611,203.207,15.000,8.088
28.660,-70.173,0.610,202.965,15.000,7.809
28.680,-70.342,0.610,202.720,15.000,7.529
28.700,-70.505,0.610,202.472,15.000,7.249
28.720,-70.663,0.609,202.219,15.000,6.968
28.740,-70.814,0.610,201.963,15.000,6.685
28.760,-70.958,0.610,201.704,15.000,6.402
28.780,-71.094,0.610,201.440,14.999,6.118
28.800,-71.223,0.610,201.172,14.996,5.832
28.820,-71.343,0.610,200.901,14.991,5.545
28.840,-71.455,0.610,200.626,14.985,5.256
28.860,-71.556,0.611,200.347,14.977,4.966
28.880,-71.647,0.611,200.065,14.968,4.675
28.900,-71.729,0.611,199.780,14.956,4.383
28.920,-71.801,0.611,199.493,14.949,4.090
28.940,-71.864,0.611,199.204,14.945,3.797
28.960,-71.920,0.611,198.914,14.944,3.503
28.980,-71.968,0.611,198.621,14.948,3.208
29.000,-72.009,0.611,198.328,14.957,2.912
29.020,-72.046,0.611,198.034,14.971,2.617
29.040,-72.078,0.611,197.739,14.989,2.320
29.060,-72.107,0.611,197.443,15.000,2.023
29.080,-72.133,0.610,197.146,15.000,1.726
29.100,-72.158,0.610,196.850,15.000,1.429
29.120,-72.183,0.610,196.553,15.000,1.132
29.140,-72.207,0.610,196.257,15.000,0.835
29.160,-72.233,0.610,195.960,15.000,0.540
29.180,-72.260,0.610,195.664,15.000,0.252
29.200,-72.289,0.610,195.367,15.000,0.112
29.220,-72.319,0.610,195.071,15.000,0.373
29.240,-72.351,0.610,194.775,15.000,0.666
29.260,-72.383,0.610,194.479,15.000,0.961
29.280,-72.417,0.610,194.184,15.000,1.258
29.300,-72.451,0.610,193.888,15.000,1.555
29.320,-72.486,0.610,193.592,15.000,1.853
29.340,-72.522,0.610,193.297,15.000,2.150
29.360,-72.559,0.610,193.001,15.000,2.448
29.380,-72.596,0.610,192.706,15.000,2.745
29.400,-72.635,0.610,192.411,15.000,3.043
29.420,-72.675,0.610,192.116,15.000,3.341
29.440,-72.718,0.610,191.821,15.000,3.638
29.460,-72.766,0.610,191.528,15.000,3.936
29.480,-72.817,0.610,191.235,15.000,4.233
29.500,-72.874,0.610,190.943,15.000,4.530
29.520,-72.937,0.610,190.652,15.000,4.827
29.540,-73.006,0.610,190.363,15.000,5.123
29.560,-73.083,0.610,190.076,15.000,5.419
29.580,-73.168,0.610,189.791,15.000,5.714
29.600,-73.261,0.610,189.509,14.998,6.008
29.620,-73.362,0.610,189.230,14.994,6.301
29.640,-73.472,0.610,188.954,14.989,6.593
29.660,-73.591,0.611,188.683,14.981,6.883
29.680,-73.720,0.611,188.416,14.973,7.171
29.700,-73.858,0.611,188.153,14.961,7.457
29.720,-74.004,0.611,187.896,14.955,7.741
29.740,-74.157,0.611,187.643,14.951,8.023
29.760,-74.318,0.611,187.394,14.948,8.304
29.780,-74.488,0.611,187.152,14.940,8.583
29.800,-74.666,0.611,186.916,14.932,8.858
29.820,-74.852,0.611,186.686,14.922,9.131
29.840,-75.046,0.611,186.464,14.911,9.401
29.860,-75.249,0.611,186.250,14.897,9.668
29.880,-75.460,0.611,186.044,14.884,9.931
29.900,-75.677,0.611,185.846,14.872,10.191
29.920,-75.901,0.611,185.654,14.864,10.448
29.940,-76.131,0.611,185.471,14.858,10.702
29.960,-76.365,0.611,185.293,14.855,10.955
29.980,-76.605,0.611,185.122,14.858,11.195
30.000,-76.848,0.611,184.957,14.867,10.931
30.020,-77.095,0.611,184.796,14.879,10.670
30.040,-77.344,0.610,184.639,14.896,10.414
30.060,-77.597,0.610,184.485,14.915,10.161
30.080,-77.851,0.610,184.333,14.936,9.912
30.100,-78.106,0.610,184.183,14.959,9.667
30.120,-78.361,0.610,184.030,14.981,9.422
30.140,-78.614,0.610,183.875,14.996,9.179
30.160,-78.864,0.610,183.715,15.000,8.935
30.180,-79.113,0.610,183.551,15.000,8.692
30.200,-79.358,0.610,183.383,15.000,8.450
30.220,-79.599,0.610,183.210,15.000,8.207
30.240,-79.837,0.610,183.031,15.000,7.964
30.260,-80.070,0.610,182.847,15.000,7.721
30.280,-80.298,0.610,182.656,15.000,7.477
30.300,-80.520,0.610,182.460,14.998,7.232
30.320,-80.737,0.610,182.257,14.995,6.986
30.340,-80.948,0.611,182.047,14.990,6.739
30.360,-81.151,0.611,181.831,14.984,6.491
30.380,-81.347,0.611,181.609,14.978,6.242
30.400,-81.535,0.611,181.379,14.969,5.991
30.420,-81.713,0.611,181.143,14.961,5.739
30.440,-81.883,0.611,180.900,14.951,5.484
30.460,-82.042,0.612,180.651,14.940,5.229
30.480,-82.192,0.612,180.396,14.928,4.971
30.500,-82.331,0.612,180.136,14.917,4.713
30.520,-82.459,0.612,179.870,14.906,4.453
30.540,-82.577,0.612,179.600,14.894,4.192
30.560,-82.684,0.612,179.325,14.883,3.931
30.580,-82.781,0.611,179.047,14.872,3.669
30.600,-82.866,0.611,178.766,14.860,3.407
30.620,-82.941,0.611,178.481,14.849,3.145
30.640,-83.004,0.611,178.195,14.837,2.885
30.660,-83.057,0.611,177.906,14.826,2.625
30.680,-83.098,0.611,177.616,14.815,2.368
30.700,-83.128,0.611,177.324,14.803,2.115
30.720,-83.147,0.611,177.032,14.792,1.866
30.740,-83.156,0.611,176.739,14.781,1.626
30.760,-83.153,0.611,176.447,14.771,1.398
30.780,-83.139,0.611,176.155,14.760,1.191
30.800,-83.114,0.611,175.864,14.749,1.016
30.820,-83.079,0.611,175.575,14.739,0.893
30.840,-83.033,0.611,175.287,14.729,0.846
30.860,-82.976,0.611,175.001,14.719,0.886
30.880,-82.909,0.611,174.718,14.709,1.002
30.900,-82.832,0.611,174.437,14.701,1.174
30.920,-82.747,0.611,174.159,14.697,1.379
30.940,-82.653,0.611,173.884,14.696,1.607
30.960,-82.551,0.612,173.612,14.685,1.847
30.980,-82.442,0.612,173.342,14.704,2.097
31.000,-82.329,0.613,173.074,14.717,2.355
31.020,-82.211,0.613,172.807,14.734,2.618
31.040,-82.088,0.613,172.542,14.767,2.885
31.060,-81.962,0.612,172.277,14.781,3.156
31.080,-81.834,0.611,172.014,14.809,3.431
31.100,-81.704,0.610,171.750,14.833,3.708
31.120,-81.574,0.611,171.486,14.854,3.988
31.140,-81.443,0.612,171.222,14.888,4.270
31.160,-81.312,0.612,170.957,14.911,4.554
31.180,-81.182,0.612,170.692,14.933,4.841
31.200,-81.055,0.613,170.425,14.956,5.129
31.220,-80.928,0.612,170.156,14.984,5.419
31.240,-80.803,0.611,169.887,15.000,5.711
31.260,-80.680,0.610,169.616,15.000,6.004
31.280,-80.558,0.610,169.344,15.000,6.298
31.300,-80.437,0.609,169.072,15.000,6.592
31.320,-80.318,0.609,168.799,15.000,6.887
31.340,-80.200,0.609,168.526,15.000,7.182
31.360,-80.082,0.609,168.253,15.000,7.478
31.380,-79.966,0.609,167.979,15.000,7.773
31.400,-79.850,0.609,167.704,15.000,8.070
31.420,-79.735,0.609,167.430,15.000,8.366
31.440,-79.621,0.610,167.155,15.000,8.662
31.460,-79.508,0.610,166.880,15.000,8.959
31.480,-79.394,0.610,166.604,15.000,9.255
31.500,-79.282,0.610,166.329,15.000,9.552
31.520,-79.170,0.610,166.053,15.000,9.849
31.540,-79.058,0.610,165.777,15.000,10.146
31.560,-78.946,0.610,165.501,15.000,10.443
31.580,-78.834,0.610,165.225,15.000,10.740
31.600,-78.719,0.610,164.951,15.000,11.037
31.620,-78.601,0.610,164.678,15.000,11.333
31.640,-78.479,0.610,164.406,15.000,11.629
31.660,-78.353,0.610,164.136,15.000,11.925
31.680,-78.222,0.610,163.870,15.000,12.220
31.700,-78.084,0.610,163.606,15.000,12.514
31.720,-77.941,0.610,163.346,15.000,12.807
31.740,-77.790,0.610,163.090,15.000,13.099
31.760,-77.632,0.610,162.838,14.999,13.389
31.780,-77.466,0.611,162.592,14.978,13.677
31.800,-77.293,0.612,162.351,14.982,13.963
31.820,-77.111,0.613,162.117,14.972,14.247
31.840,-76.922,0.613,161.889,14.967,14.528
31.860,-76.724,0.614,161.668,14.957,14.806
31.880,-76.519,0.614,161.455,14.947,15.080
31.900,-76.306,0.614,161.250,14.935,15.259
31.920,-76.086,0.614,161.052,14.926,14.981
31.940,-75.860,0.614,160.861,14.918,14.700
31.960,-75.629,0.614,160.678,14.914,14.418
31.980,-75.394,0.612,160.500,14.929,14.133
32.000,-75.153,0.611,160.328,14.921,13.848
32.020,-74.910,0.611,160.160,14.936,13.560
32.040,-74.662,0.610,159.998,14.946,13.272
32.060,-74.412,0.610,159.838,14.964,12.983
32.080,-74.161,0.609,159.682,14.983,12.693
32.100,-73.907,0.609,159.526,15.000,12.402
32.120,-73.652,0.609,159.373,15.000,12.111
32.140,-73.395,0.609,159.224,15.000,11.819
32.160,-73.135,0.609,159.078,15.000,11.526
32.180,-72.873,0.609,158.938,15.000,11.233
32.200,-72.607,0.610,158.804,15.000,10.939
32.220,-72.339,0.610,158.677,15.000,10.645
32.240,-72.067,0.610,158.557,14.998,10.349
32.260,-71.792,0.610,158.446,14.993,10.053
32.280,-71.513,0.610,158.343,14.985,9.757
32.300,-71.232,0.610,158.249,14.977,9.460
32.320,-70.948,0.610,158.163,14.971,9.164
32.340,-70.662,0.610,158.086,14.965,8.868
32.360,-70.374,0.610,158.016,14.965,8.572
32.380,-70.085,0.610,157.952,14.971,8.277
32.400,-69.794,0.610,157.894,14.982,7.982
32.420,-69.501,0.610,157.840,14.997,7.688
32.440,-69.208,0.610,157.790,15.000,7.394
32.460,-68.915,0.610,157.742,15.000,7.100
32.480,-68.621,0.610,157.697,15.000,6.808
32.500,-68.326,0.610,157.652,15.000,6.516
32.520,-68.032,0.610,157.607,15.000,6.224
32.540,-67.738,0.610,157.562,15.000,5.933
32.560,-67.444,0.610,157.515,15.000,5.643
32.580,-67.150,0.610,157.467,15.000,5.353
32.600,-66.857,0.610,157.416,15.000,5.063
32.620,-66.564,0.610,157.365,15.000,4.774
32.640,-66.271,0.610,157.311,15.000,4.485
32.660,-65.979,0.610,157.256,15.000,4.197
32.680,-65.686,0.610,157.201,15.000,3.911
32.700,-65.394,0.610,157.144,15.000,3.626
32.720,-65.102,0.610,157.086,15.000,3.343
32.740,-64.810,0.610,157.027,15.000,3.062
32.760,-64.518,0.610,156.968,15.000,2.784
32.780,-64.227,0.610,156.908,15.000,2.511
32.800,-63.935,0.610,156.847,15.000,2.244
32.820,-63.644,0.610,156.786,15.000,1.985
32.840,-63.352,0.610,156.727,15.000,1.740
32.860,-63.060,0.610,156.670,15.000,1.516
32.880,-62.767,0.610,156.616,15.000,1.324
32.900,-62.474,0.610,156.567,15.000,1.180
32.920,-62.180,0.610,156.522,15.000,1.105
32.940,-61.885,0.610,156.484,15.000,1.113
32.960,-61.589,0.610,156.452,15.000,1.204
32.980,-61.293,0.610,156.428,15.000,1.361
33.000,-60.996,0.610,156.412,15.000,1.566
33.020,-60.700,0.610,156.405,14.997,1.801
33.040,-60.403,0.610,156.408,14.990,2.057
33.060,-60.106,0.610,156.420,14.983,2.326
33.080,-59.810,0.610,156.443,14.975,2.605
33.100,-59.516,0.611,156.475,14.965,2.890
33.120,-59.223,0.611,156.519,14.954,3.179
33.140,-58.932,0.611,156.574,14.941,3.471
33.160,-58.644,0.611,156.638,14.931,3.765
33.180,-58.358,0.611,156.712,14.923,4.060
33.200,-58.074,0.611,156.794,14.919,4.355
33.220,-57.792,0.611,156.883,14.919,4.650
33.240,-57.513,0.611,156.980,14.923,4.946
33.260,-57.236,0.611,157.082,14.934,5.241
33.280,-56.960,0.611,157.190,14.948,5.537
33.300,-56.685,0.611,157.301,14.965,5.833
33.320,-56.411,0.611,157.416,14.986,6.129
33.340,-56.139,0.610,157.535,15.000,6.425
33.360,-55.868,0.610,157.658,15.000,6.721
33.380,-55.601,0.610,157.787,15.000,7.017
